total_quant_of_product,total_value_product,pieaces,total_emp,export_value,import_value,date,total_quant_species,province,type,unit_value,production_per_worker,value_per_worker,percent_share_of_total_production,percent_share_of_total_value,net_trade_value
16616.0,20.0,Shellfish,462.0,609.0,958.0,2024-01-02,98007.0,Surat Thani,Marine Capture,0.001203659123736158,35.96536796536797,0.04329004329004329,0.046562183100572856,7.670191608942641e-09,-349.0
23146.0,15.0,Tilapias,992.0,309.0,853.0,2023-09-23,63885.0,Bangkok Metropolis,Marine Capture,0.0006480601399809902,23.33266129032258,0.015120967741935484,0.09605396086263811,5.1400647220243215e-09,-544.0
20749.0,59.0,Anchovy,815.0,912.0,399.0,2025-02-13,14565.0,Samut Prakan,Aquaculture,0.002843510530627982,25.45889570552147,0.07239263803680981,0.23050825464846467,0.594877999596693,513.0
67485.0,36.0,Tuna,180.0,207.0,127.0,2024-01-10,64802.0,Nakhon Si Thammarat,Aquaculture,0.0005334518781951545,374.9166666666667,0.2,0.1891098294741309,1.3806344896096755e-08,80.0
53405.0,65.0,Squid,773.0,620.0,482.0,2023-09-11,22581.0,Krabi,Aquaculture,0.0012171145023874169,69.08796895213455,0.08408796895213454,0.22162627580874397,2.227361379543873e-08,138.0
38895.0,26.0,Barramundi,727.0,179.0,396.0,2024-08-12,37666.0,Surat Thani,Aquaculture,0.0006684663838539658,53.50068775790922,0.03576341127922971,0.10899350696297432,9.971249091625435e-09,-217.0
66468.0,75.0,Pufferfish,424.0,411.0,928.0,2023-09-04,64565.0,Chumphon,Marine Capture,0.0011283625203105253,156.76415094339623,0.17688679245283018,0.2758366314100851,2.5700323610121606e-08,-517.0
45181.0,27.0,Crabs,684.0,413.0,151.0,2024-09-26,80852.0,Samut Songkhram,Aquaculture,0.0005975963347424802,66.05409356725146,0.039473684210526314,0.12660844936609186,1.0354758672072568e-08,262.0
91018.0,79.0,Catfishes,459.0,591.0,235.0,2023-06-23,97051.0,Yala,Marine Capture,0.0008679601836999275,198.2962962962963,0.1721132897603486,0.377717074647697,2.707100753599476e-08,356.0
29662.0,22.0,Tuna,146.0,391.0,874.0,2023-08-20,70661.0,Chachoengsao,Inland Capture,0.0007416897039983817,203.16438356164383,0.1506849315068493,0.12309481496187555,7.538761592302337e-09,-483.0
53877.0,60.0,Tuna,206.0,119.0,875.0,2023-12-28,19131.0,Phatthalung,Inland Capture,0.001113647753215658,261.5388349514563,0.2912621359223301,0.2235850362652879,2.0560258888097286e-08,-756.0
41064.0,75.0,Pufferfish,952.0,502.0,149.0,2024-10-29,90695.0,Phatthalung,Marine Capture,0.001826417299824664,43.134453781512605,0.07878151260504201,0.1150715868344923,2.8763218533534907e-08,353.0
57043.0,19.0,Anchovy,346.0,227.0,863.0,2024-02-08,90249.0,Samut Sakhon,Aquaculture,0.00033308206090142524,164.864161849711,0.05491329479768786,0.15984873679621917,7.28668202849551e-09,-636.0
75502.0,18.0,Sardine,179.0,971.0,594.0,2024-09-28,99822.0,Ranong,Aquaculture,0.00023840428068130646,421.79888268156424,0.1005586592178771,0.21157546632519572,6.9031724480483776e-09,377.0
45611.0,59.0,Pufferfish,270.0,944.0,913.0,2024-07-23,82943.0,Chumphon,Inland Capture,0.0012935476091293766,168.92962962962963,0.21851851851851853,0.12781341679105854,2.2627065246380793e-08,31.0
12256.0,51.0,Fish,910.0,805.0,675.0,2023-10-16,30049.0,Satun,Marine Capture,0.004161227154046997,13.468131868131868,0.056043956043956046,0.05086137321059762,1.7476220054882694e-08,130.0
52345.0,62.0,Grouper,657.0,886.0,189.0,2023-07-15,79355.0,Samut Sakhon,Inland Capture,0.0011844493265832459,79.67275494672755,0.0943683409436834,0.21722736461396316,2.1245600851033863e-08,697.0
79866.0,58.0,Tilapias,224.0,875.0,650.0,2024-11-01,69295.0,Trang,Aquaculture,0.0007262164124909223,356.54464285714283,0.25892857142857145,0.22380448456369473,2.224355566593366e-08,225.0
38744.0,93.0,Catfishes,557.0,160.0,244.0,2023-09-08,39820.0,Rayong,Inland Capture,0.002400371670452199,69.55834829443447,0.16696588868940754,0.16078435408545974,3.1868401276550795e-08,-84.0
96888.0,89.0,Mackerels,170.0,680.0,170.0,2024-06-12,57547.0,Bangkok Metropolis,Inland Capture,0.0009185864090496243,569.9294117647058,0.5235294117647059,0.2715043810934222,3.4132352659794756e-08,510.0
30249.0,67.0,Mackerels,290.0,596.0,358.0,2023-11-12,11377.0,Chumphon,Aquaculture,0.0022149492545208106,104.30689655172414,0.23103448275862068,0.12553081578389097,2.2958955758375305e-08,238.0
78991.0,85.0,Barramundi,162.0,419.0,347.0,2023-05-05,93859.0,Songkhla,Aquaculture,0.0010760719575647858,487.5987654320988,0.5246913580246914,0.32780603225182087,2.912703342480449e-08,72.0
15944.0,97.0,Sardine,980.0,831.0,819.0,2024-09-27,85654.0,Phatthalung,Marine Capture,0.006083793276467637,16.26938775510204,0.09897959183673469,0.04467907121783424,3.7200429303371815e-08,12.0
93007.0,93.0,Snapper,266.0,119.0,288.0,2024-09-28,81304.0,Bangkok Metropolis,Aquaculture,0.0009999247368477641,349.6503759398496,0.34962406015037595,0.2606288495206415,3.5666390981583286e-08,-169.0
61750.0,60.0,Snapper,979.0,237.0,768.0,2023-07-16,62087.0,Phetchaburi,Marine Capture,0.0009716599190283401,63.07456588355465,0.06128702757916241,0.25625732667708906,2.0560258888097286e-08,-531.0
95116.0,39.0,Crabs,510.0,438.0,335.0,2024-07-15,10571.0,Phatthalung,Marine Capture,0.00041002565288700114,186.50196078431372,0.07647058823529412,0.2665387944026293,1.4956873637438154e-08,103.0
80864.0,33.0,Anchovy,226.0,304.0,799.0,2024-06-13,80241.0,Satun,Inland Capture,0.0004080925999208548,357.8053097345133,0.14601769911504425,0.22660112988954767,1.265581615475536e-08,-495.0
30403.0,53.0,Grouper,813.0,978.0,635.0,2024-08-08,70931.0,Phetchaburi,Inland Capture,0.0017432490214781436,37.39606396063961,0.06519065190651907,0.08519680144479518,2.0326007763698e-08,343.0
40999.0,93.0,Mackerels,196.0,867.0,923.0,2023-05-17,11047.0,Bangkok Metropolis,Aquaculture,0.002268348008488012,209.17857142857142,0.4744897959183674,0.17014241516492265,3.1868401276550795e-08,-56.0
70570.0,94.0,Tuna,324.0,156.0,452.0,2025-01-28,41583.0,Chachoengsao,Inland Capture,0.0013320107694487742,217.80864197530863,0.29012345679012347,0.7839880249911875,0.9477717281710022,-296.0
46425.0,95.0,Barramundi,754.0,549.0,186.0,2024-05-14,63071.0,Yala,Marine Capture,0.0020463112547119008,61.57161803713528,0.1259946949602122,0.13009444814901872,3.643341014247755e-08,363.0
39961.0,13.0,Grouper,839.0,752.0,362.0,2024-10-11,73389.0,Rayong,Marine Capture,0.00032531718425464826,47.62932061978546,0.015494636471990465,0.11198070527696148,4.985624545812718e-09,390.0
27744.0,22.0,Shrimp,898.0,591.0,420.0,2025-02-06,78612.0,Prachuap Khiri Khan,Aquaculture,0.0007929642445213379,30.895322939866368,0.024498886414253896,0.3082182763972723,0.22181891510385157,171.0
35526.0,90.0,Squid,945.0,263.0,811.0,2023-05-06,99589.0,Phatthalung,Aquaculture,0.002533355852052018,37.593650793650795,0.09523809523809523,0.14742992368470065,3.0840388332145926e-08,-548.0
21210.0,71.0,Anchovy,473.0,477.0,268.0,2023-08-21,45311.0,Narathiwat,Marine Capture,0.0033474776049033476,44.8414376321353,0.15010570824524314,0.0880197230578309,2.432963968424846e-08,209.0
17981.0,18.0,Crabs,235.0,140.0,618.0,2025-02-15,24523.0,Phuket,Aquaculture,0.0010010566709304266,76.51489361702127,0.07659574468085106,0.19975752695715662,0.18148820326678766,-478.0
30772.0,51.0,Grouper,273.0,538.0,119.0,2023-09-22,18563.0,Prachuap Khiri Khan,Inland Capture,0.0016573508384245417,112.71794871794872,0.18681318681318682,0.12770122196773093,1.7476220054882694e-08,419.0
31379.0,100.0,Fish,721.0,552.0,547.0,2023-10-01,76563.0,Bangkok Metropolis,Marine Capture,0.0031868447050575227,43.521497919556175,0.13869625520110956,0.13022022111417617,3.426709814682881e-08,5.0
44528.0,25.0,Tuna,178.0,463.0,363.0,2025-03-14,77699.0,Phangnga,Marine Capture,0.0005614444843693856,250.1573033707865,0.1404494382022472,0.49467789112664867,0.2520669489816495,100.0
99958.0,46.0,Pufferfish,265.0,329.0,683.0,2024-11-13,32477.0,Phangnga,Marine Capture,0.0004601932811780948,377.2,0.17358490566037735,0.2801072880577192,1.7641440700568077e-08,-354.0
35373.0,97.0,Tilapias,920.0,636.0,552.0,2023-10-06,59506.0,Chumphon,Marine Capture,0.0027422045062618383,38.448913043478264,0.10543478260869565,0.14679498650281247,3.323908520242395e-08,84.0
30632.0,49.0,Barramundi,754.0,476.0,875.0,2024-01-22,34159.0,Trat,Inland Capture,0.0015996343692870202,40.62599469496021,0.0649867374005305,0.08583851665483556,1.8791969441909474e-08,-399.0
45980.0,70.0,Fish,244.0,452.0,324.0,2023-12-09,67876.0,Phetchaburi,Inland Capture,0.0015224010439321444,188.44262295081967,0.28688524590163933,0.19081314786417092,2.398696870278017e-08,128.0
42475.0,65.0,Grouper,924.0,720.0,936.0,2025-04-29,62215.0,Chachoengsao,Inland Capture,0.0015303119482048264,45.96861471861472,0.07034632034632035,0.4718703607977992,0.6553740673522888,-216.0
25485.0,22.0,Catfishes,768.0,638.0,978.0,2023-06-20,32710.0,Chumphon,Marine Capture,0.0008632528938591328,33.18359375,0.028645833333333332,0.10576061490470631,7.538761592302337e-09,-340.0
10302.0,87.0,Crabs,534.0,386.0,766.0,2024-08-29,12693.0,Songkhla,Aquaculture,0.00844496214327315,19.292134831460675,0.16292134831460675,0.02886877770234121,3.33653334989005e-08,-380.0
73128.0,11.0,Anchovy,687.0,279.0,502.0,2024-09-25,77583.0,Rayong,Marine Capture,0.00015042117930204573,106.44541484716157,0.01601164483260553,0.20492292523944944,4.218605384918454e-09,-223.0
45934.0,90.0,Sardine,738.0,267.0,216.0,2024-04-08,56349.0,Prachuap Khiri Khan,Inland Capture,0.0019593329559803195,62.24119241192412,0.12195121951219512,0.1287185434846963,3.451586224024189e-08,51.0
60004.0,13.0,Shrimp,687.0,243.0,988.0,2024-03-24,25953.0,Samut Songkhram,Inland Capture,0.000216652223185121,87.34206695778748,0.018922852983988356,0.16814619852953622,4.985624545812718e-09,-745.0
82554.0,80.0,Grouper,702.0,426.0,270.0,2024-01-11,55526.0,Chumphon,Aquaculture,0.0009690626741284493,117.5982905982906,0.11396011396011396,0.23133693209464926,3.0680766435770566e-08,156.0
93445.0,74.0,Squid,844.0,628.0,758.0,2024-02-02,66452.0,Samut Sakhon,Marine Capture,0.0007919096794906094,110.71682464454976,0.08767772511848342,0.26185623494421223,2.8379708953087775e-08,-130.0
32488.0,75.0,Shellfish,548.0,202.0,697.0,2023-05-18,32435.0,Phatthalung,Aquaculture,0.0023085446934252647,59.284671532846716,0.13686131386861314,0.13482247820381002,2.5700323610121606e-08,-495.0
12977.0,90.0,Snapper,837.0,378.0,792.0,2024-09-09,68877.0,Nakhon Si Thammarat,Marine Capture,0.006935347152654697,15.504181600955794,0.10752688172043011,0.036364795985564156,3.451586224024189e-08,-414.0
99611.0,18.0,Shrimp,144.0,321.0,330.0,2024-02-24,14538.0,Phangnga,Aquaculture,0.00018070293441487385,691.7430555555555,0.125,0.2791349073682693,6.9031724480483776e-09,-9.0
99851.0,91.0,Catfishes,703.0,891.0,575.0,2025-02-28,81282.0,Trat,Aquaculture,0.0009113579233057255,142.03556187766713,0.12944523470839261,1.1092813983760104,0.9175236942932044,316.0
99073.0,76.0,Mackerels,400.0,615.0,882.0,2023-07-24,48574.0,Bangkok Metropolis,Inland Capture,0.000767111120083171,247.6825,0.19,0.4111446498118096,2.6042994591589895e-08,-267.0
14831.0,65.0,Shrimp,294.0,220.0,221.0,2024-03-26,51738.0,Rayong,Aquaculture,0.004382711887263165,50.445578231292515,0.22108843537414966,0.04156016716204839,2.4928122729063587e-08,-1.0
41797.0,57.0,Shellfish,676.0,384.0,166.0,2024-07-19,16132.0,Bangkok Metropolis,Inland Capture,0.0013637342392994712,61.82988165680474,0.08431952662721894,0.11712563595658665,2.186004608548653e-08,218.0
35048.0,43.0,Snapper,984.0,804.0,323.0,2025-04-25,67905.0,Phetchaburi,Aquaculture,0.0012268888381648025,35.61788617886179,0.04369918699186992,0.3893610925306949,0.43355515224843716,481.0
28537.0,17.0,Sardine,848.0,710.0,162.0,2024-02-06,94883.0,Phuket,Aquaculture,0.0005957178399971966,33.652122641509436,0.020047169811320754,0.0799678032704049,6.519662867601246e-09,548.0
88649.0,37.0,Mackerels,306.0,373.0,659.0,2024-07-09,72799.0,Trang,Aquaculture,0.0004173763945447777,289.702614379085,0.12091503267973856,0.24841664478109554,1.4189854476543887e-08,-286.0
41810.0,34.0,Sardine,831.0,947.0,852.0,2023-12-20,41472.0,Yala,Aquaculture,0.0008132025831140876,50.312876052948255,0.04091456077015644,0.17350799722055213,1.1650813369921797e-08,95.0
47384.0,21.0,Pufferfish,845.0,669.0,771.0,2023-12-28,88916.0,Trang,Aquaculture,0.00044318757386459565,56.07573964497041,0.02485207100591716,0.19663963023914474,7.1960906108340505e-09,-102.0
18222.0,37.0,Fish,257.0,102.0,402.0,2024-06-11,27428.0,Samut Prakan,Inland Capture,0.0020305125672264294,70.90272373540856,0.14396887159533073,0.051062596320332124,1.4189854476543887e-08,-300.0
10733.0,48.0,Shellfish,299.0,933.0,483.0,2024-10-19,96502.0,Phuket,Aquaculture,0.004472188577285009,35.896321070234116,0.1605351170568562,0.030076547377133396,1.840845986146234e-08,450.0
51772.0,34.0,Tuna,407.0,926.0,156.0,2024-07-26,57282.0,Songkhla,Aquaculture,0.0006567256432048211,127.2039312039312,0.08353808353808354,0.14507807796598807,1.3039325735202492e-08,770.0
29103.0,83.0,Tilapias,440.0,965.0,326.0,2025-04-28,11845.0,Pattani,Marine Capture,0.0028519396625777413,66.14318181818182,0.18863636363636363,0.3233159060694138,0.8368622706190765,639.0
53496.0,60.0,Squid,961.0,932.0,822.0,2023-09-12,21499.0,Bangkok Metropolis,Aquaculture,0.0011215791834903544,55.66701352757544,0.062434963579604576,0.22200391818489967,2.0560258888097286e-08,110.0
70944.0,80.0,Fish,145.0,582.0,827.0,2024-11-21,27550.0,Samut Prakan,Aquaculture,0.0011276499774470004,489.2689655172414,0.5517241379310345,0.1988028116205489,3.0680766435770566e-08,-245.0
13046.0,38.0,Pufferfish,945.0,463.0,791.0,2024-01-17,71690.0,Chanthaburi,Marine Capture,0.002912770197761766,13.805291005291005,0.04021164021164021,0.03655815122352392,1.457336405699102e-08,-328.0
73650.0,64.0,Snapper,959.0,749.0,768.0,2023-11-22,78965.0,Chon Buri,Aquaculture,0.0008689748811948404,76.79874869655892,0.0667361835245047,0.30564132971283575,2.193094281397044e-08,-19.0
43524.0,77.0,Barramundi,831.0,965.0,636.0,2024-06-13,88445.0,Samut Songkhram,Inland Capture,0.0017691388659130595,52.375451263537904,0.09265944645006016,0.12196512140523189,2.9530237694429175e-08,329.0
51115.0,97.0,Tilapias,603.0,717.0,550.0,2024-04-10,65009.0,Trang,Inland Capture,0.0018976816981316638,84.76782752902156,0.16086235489220563,0.143236999830632,3.7200429303371815e-08,167.0
83459.0,82.0,Pufferfish,847.0,192.0,674.0,2025-03-09,15157.0,Krabi,Marine Capture,0.000982518362309637,98.53482880755608,0.09681227863046045,0.9271766554873107,0.8267795926598105,-482.0
51182.0,99.0,Sardine,652.0,310.0,518.0,2023-12-03,96058.0,Rayong,Aquaculture,0.0019342737681216052,78.5,0.15184049079754602,0.21240101204836875,3.3924427165360525e-08,-208.0
14583.0,91.0,Barramundi,740.0,913.0,296.0,2024-04-21,19599.0,Rayong,Aquaculture,0.006240142631831585,19.706756756756757,0.12297297297297298,0.040865209205323424,3.489937182068902e-08,617.0
76792.0,75.0,Mackerels,888.0,477.0,806.0,2023-05-25,15716.0,Trang,Aquaculture,0.000976664235857902,86.47747747747748,0.08445945945945946,0.3186803664807615,2.5700323610121606e-08,-329.0
98936.0,96.0,Crabs,421.0,972.0,710.0,2023-08-01,45023.0,Phetchaburi,Inland Capture,0.0009703242500202151,235.0023752969121,0.22802850356294538,0.4105761112894653,3.2896414220955657e-08,262.0
64094.0,57.0,Grouper,719.0,168.0,964.0,2024-02-02,79823.0,Chumphon,Aquaculture,0.0008893188129934159,89.14325452016689,0.07927677329624479,0.17960740031584718,2.186004608548653e-08,-796.0
71952.0,71.0,Mackerels,898.0,650.0,866.0,2025-01-25,84679.0,Samut Sakhon,Marine Capture,0.0009867689570824995,80.12472160356347,0.07906458797327394,0.7993411701029605,0.7158701351078847,-216.0
71637.0,48.0,Sardine,450.0,322.0,231.0,2023-08-16,50714.0,Krabi,Aquaculture,0.0006700448092466183,159.19333333333333,0.10666666666666667,0.2972875483589737,1.6448207110477828e-08,91.0
50886.0,15.0,Mackerels,584.0,422.0,300.0,2024-09-25,72051.0,Trat,Aquaculture,0.00029477655936799903,87.13356164383562,0.025684931506849314,0.14259528462059162,5.752643706706982e-09,122.0
27006.0,59.0,Squid,158.0,915.0,124.0,2024-07-20,64590.0,Songkhla,Aquaculture,0.002184699696363771,170.9240506329114,0.37341772151898733,0.07567755878755841,2.2627065246380793e-08,791.0
87196.0,89.0,Shrimp,880.0,768.0,820.0,2024-04-20,67574.0,Ranong,Aquaculture,0.0010206890224322216,99.08636363636364,0.10113636363636364,0.24434497578463837,3.4132352659794756e-08,-52.0
23371.0,19.0,Sardine,817.0,733.0,489.0,2024-07-15,75180.0,Samut Prakan,Inland Capture,0.0008129733430319627,28.605875152998777,0.023255813953488372,0.06549138067185171,7.28668202849551e-09,244.0
71742.0,72.0,Crabs,953.0,723.0,900.0,2023-05-05,35276.0,Krabi,Aquaculture,0.001003596219787572,75.28016789087093,0.07555089192025184,0.2977232895622303,2.467231066571674e-08,-177.0
14444.0,34.0,Tilapias,915.0,411.0,853.0,2024-02-12,42063.0,Chumphon,Marine Capture,0.002353918582110219,15.785792349726776,0.03715846994535519,0.040475696479578376,1.3039325735202492e-08,-442.0
58615.0,17.0,Barramundi,559.0,493.0,767.0,2024-09-13,40348.0,Trat,Marine Capture,0.00029002814979100914,104.85688729874776,0.03041144901610018,0.16425387352191131,6.519662867601246e-09,-274.0
29601.0,86.0,Anchovy,696.0,275.0,320.0,2024-10-11,89738.0,Chachoengsao,Inland Capture,0.00290530725313334,42.5301724137931,0.1235632183908046,0.08294939708474104,3.2981823918453366e-08,-45.0
89363.0,46.0,Squid,277.0,306.0,760.0,2025-01-10,13231.0,Prachuap Khiri Khan,Marine Capture,0.0005147544285666327,322.6101083032491,0.16606498194945848,0.9927663579040313,0.4638031861262351,-454.0
97323.0,57.0,Shrimp,868.0,315.0,239.0,2023-10-14,31695.0,Satun,Inland Capture,0.0005856786165654573,112.12327188940093,0.06566820276497695,0.4038822964241998,1.9532245943692424e-08,76.0
82814.0,37.0,Crabs,305.0,410.0,661.0,2023-06-08,94150.0,Trang,Marine Capture,0.0004467843601323448,271.52131147540985,0.12131147540983607,0.3436711619665822,1.2678826314326659e-08,-251.0
83854.0,99.0,Tilapias,271.0,239.0,966.0,2024-09-08,24453.0,Samut Sakhon,Inland Capture,0.0011806234645932215,309.42435424354244,0.36531365313653136,0.23497985686780432,3.796744846426608e-08,-727.0
51868.0,75.0,Anchovy,550.0,807.0,156.0,2023-08-25,88354.0,Samut Songkhram,Aquaculture,0.0014459782524870826,94.30545454545455,0.13636363636363635,0.2152478545763118,2.5700323610121606e-08,651.0
49398.0,63.0,Tuna,978.0,434.0,135.0,2024-09-08,57339.0,Chachoengsao,Aquaculture,0.001275355277541601,50.50920245398773,0.06441717791411043,0.1384255368802418,2.416110356816932e-08,299.0
60984.0,11.0,Grouper,631.0,394.0,852.0,2024-05-28,80642.0,Bangkok Metropolis,Aquaculture,0.00018037518037518038,96.64659270998415,0.017432646592709985,0.17089240335853004,4.218605384918454e-09,-458.0
30384.0,52.0,Pufferfish,396.0,734.0,597.0,2023-05-23,94575.0,Prachuap Khiri Khan,Inland Capture,0.0017114270668773038,76.72727272727273,0.13131313131313133,0.1260910544737923,1.7818891036350982e-08,137.0
63294.0,61.0,Snapper,863.0,511.0,717.0,2024-04-13,56276.0,Rayong,Inland Capture,0.0009637564382089929,73.34183082271147,0.07068366164542295,0.17736560045544406,2.339408440727506e-08,-206.0
31811.0,89.0,Barramundi,676.0,892.0,361.0,2024-08-03,51514.0,Chon Buri,Inland Capture,0.002797774354782937,47.05769230769231,0.13165680473372782,0.08914236919910468,3.4132352659794756e-08,531.0
87552.0,43.0,Anchovy,201.0,367.0,661.0,2025-04-11,86254.0,Phetchaburi,Inland Capture,0.0004911366959064327,435.5820895522388,0.21393034825870647,0.9726472943747831,0.43355515224843716,-294.0
51538.0,69.0,Tilapias,762.0,160.0,688.0,2024-01-25,61947.0,Trang,Marine Capture,0.001338817959563817,67.63517060367454,0.09055118110236221,0.14442235150682017,2.6462161050852117e-08,-528.0
48556.0,86.0,Catfishes,459.0,362.0,737.0,2024-12-26,36199.0,Chachoengsao,Inland Capture,0.001771150836147953,105.78649237472767,0.18736383442265794,0.13606604252716753,3.2981823918453366e-08,-375.0
44817.0,29.0,Grouper,645.0,404.0,398.0,2025-03-13,14648.0,Pattani,Aquaculture,0.0006470758863823995,69.48372093023256,0.04496124031007752,0.4978884981724536,0.29239766081871343,6.0
80757.0,58.0,Crabs,201.0,813.0,868.0,2023-05-16,93596.0,Yala,Inland Capture,0.0007182039947001499,401.7761194029851,0.2885572139303483,0.3351347842989746,1.9874916925160713e-08,-55.0
41553.0,96.0,Sardine,984.0,657.0,178.0,2024-03-21,34936.0,Phangnga,Aquaculture,0.002310302505234279,42.228658536585364,0.0975609756097561,0.1164418869991637,3.681691972292468e-08,479.0
49764.0,66.0,Shrimp,364.0,364.0,169.0,2023-10-14,36233.0,Phuket,Marine Capture,0.001326259946949602,136.71428571428572,0.1813186813186813,0.2065164308462941,2.2616284776907017e-08,195.0
95456.0,10.0,Mackerels,807.0,838.0,175.0,2023-08-02,32131.0,Ranong,Inland Capture,0.00010476030841434797,118.28500619578686,0.012391573729863693,0.3961344028386755,3.426709814682881e-09,663.0
40637.0,82.0,Catfishes,442.0,261.0,299.0,2023-10-05,64850.0,Chachoengsao,Inland Capture,0.0020178654920392745,91.93891402714932,0.18552036199095023,0.16864014549274278,2.8099020480399625e-08,-38.0
93806.0,13.0,Sardine,841.0,314.0,841.0,2024-02-10,76604.0,Phetchaburi,Marine Capture,0.00013858388589216042,111.5410225921522,0.015457788347205707,0.2628678471312192,4.985624545812718e-09,-527.0
59919.0,12.0,Snapper,978.0,553.0,156.0,2023-07-21,64629.0,Narathiwat,Aquaculture,0.0002002703649927402,61.26687116564417,0.012269938650306749,0.24865883007553843,4.112051777619457e-09,397.0
51208.0,80.0,Squid,967.0,719.0,887.0,2024-10-26,29822.0,Bangkok Metropolis,Marine Capture,0.0015622558975160131,52.95553257497415,0.0827300930713547,0.1434976090644039,3.0680766435770566e-08,-168.0
20170.0,38.0,Grouper,550.0,296.0,394.0,2025-01-24,61429.0,Samut Songkhram,Marine Capture,0.0018839861179970254,36.67272727272727,0.06909090909090909,0.22407593118991428,0.38314176245210724,-98.0
97683.0,27.0,Anchovy,650.0,721.0,849.0,2024-07-31,25648.0,Songkhla,Inland Capture,0.0002764042873376125,150.28153846153847,0.04153846153846154,0.27373216970469777,1.0354758672072568e-08,-128.0
65696.0,81.0,Mackerels,368.0,687.0,114.0,2024-07-04,23819.0,Chachoengsao,Inland Capture,0.0012329517778860205,178.52173913043478,0.22010869565217392,0.18409660453630444,3.10642760162177e-08,573.0
51758.0,98.0,Barramundi,135.0,931.0,254.0,2024-12-12,90460.0,Chumphon,Marine Capture,0.0018934271030565323,383.3925925925926,0.725925925925926,0.14503884646843102,3.758393888381895e-08,677.0
31211.0,35.0,Grouper,577.0,630.0,793.0,2023-09-01,19035.0,Yala,Inland Capture,0.0011213995065842172,54.091854419410744,0.060658578856152515,0.1295230351889656,1.1993484351390085e-08,-163.0
94457.0,46.0,Pufferfish,172.0,759.0,434.0,2023-08-12,94686.0,Satun,Marine Capture,0.00048699408196322135,549.1686046511628,0.26744186046511625,0.39198863653340565,1.576286514754125e-08,325.0
40443.0,98.0,Barramundi,518.0,304.0,385.0,2024-06-24,93613.0,Pattani,Inland Capture,0.0024231634646292312,78.07528957528957,0.1891891891891892,0.11333138969285435,3.758393888381895e-08,-81.0
72073.0,60.0,Grouper,358.0,228.0,664.0,2024-02-03,86374.0,Chachoengsao,Aquaculture,0.0008324892817004981,201.32122905027933,0.16759776536312848,0.20196655167354283,2.301057482682793e-08,-436.0
27522.0,45.0,Pufferfish,463.0,483.0,128.0,2023-09-03,74360.0,Ranong,Aquaculture,0.0016350555918901242,59.442764578833696,0.09719222462203024,0.11421399424788412,1.5420194166072963e-08,355.0
53313.0,70.0,Catfishes,350.0,177.0,338.0,2024-07-10,97262.0,Nakhon Si Thammarat,Aquaculture,0.001313000581471686,152.32285714285715,0.2,0.1493963449470896,2.684567063129925e-08,-161.0
26491.0,83.0,Sardine,872.0,485.0,268.0,2024-11-20,42578.0,Chumphon,Aquaculture,0.0031331395568306216,30.379587155963304,0.09518348623853211,0.0742344001274239,3.183129517711196e-08,217.0
95404.0,53.0,Shellfish,583.0,182.0,584.0,2024-03-01,10315.0,Bangkok Metropolis,Inland Capture,0.0005555322627982055,163.64322469982847,0.09090909090909091,0.2673458423523744,2.0326007763698e-08,-402.0
32230.0,54.0,Shellfish,310.0,336.0,140.0,2024-03-10,61997.0,Phangnga,Inland Capture,0.0016754576481538938,103.96774193548387,0.17419354838709677,0.09031651187599081,2.0709517344145135e-08,196.0
22932.0,85.0,Tuna,439.0,163.0,903.0,2024-12-05,24650.0,Chanthaburi,Marine Capture,0.0037066108494679924,52.2369020501139,0.19362186788154898,0.06426119299845552,3.2598314338006234e-08,-740.0
54375.0,21.0,Grouper,164.0,500.0,202.0,2024-11-23,30654.0,Pattani,Marine Capture,0.00038620689655172413,331.5548780487805,0.12804878048780488,0.15237233426177474,8.053701189389774e-09,298.0
18416.0,62.0,Barramundi,978.0,306.0,462.0,2023-07-30,89917.0,Phuket,Marine Capture,0.003366637706342311,18.830265848670756,0.06339468302658487,0.07642485713498416,2.1245600851033863e-08,-156.0
24867.0,59.0,Catfishes,733.0,348.0,775.0,2025-02-18,55682.0,Chanthaburi,Inland Capture,0.0023726223509068244,33.924965893587995,0.08049113233287858,0.27625662770944964,0.594877999596693,-427.0
32517.0,78.0,Crabs,642.0,386.0,191.0,2025-04-24,22713.0,Trang,Marine Capture,0.0023987452717040315,50.649532710280376,0.12149532710280374,0.36124328480428575,0.7864488808227466,195.0
39815.0,69.0,Fish,861.0,919.0,409.0,2024-04-27,51149.0,Chumphon,Inland Capture,0.0017330151952781616,46.242740998838556,0.08013937282229965,0.11157157680243791,2.6462161050852117e-08,510.0
96726.0,78.0,Sardine,625.0,846.0,881.0,2023-08-19,22348.0,Chon Buri,Inland Capture,0.0008064015879908194,154.7616,0.1248,0.40140479643996946,2.672833655452647e-08,-35.0
56094.0,40.0,Sardine,526.0,947.0,524.0,2025-01-01,35559.0,Samut Songkhram,Aquaculture,0.0007130887438941777,106.6425855513308,0.07604562737642585,0.6231688291604884,0.4033071183706392,423.0
14312.0,72.0,Squid,998.0,435.0,288.0,2024-07-22,11838.0,Ranong,Inland Capture,0.005030743432084964,14.340681362725451,0.07214428857715431,0.040105799502611866,2.761268979219351e-08,147.0
25699.0,95.0,Sardine,283.0,174.0,349.0,2024-04-30,11218.0,Phetchaburi,Marine Capture,0.003696641892680649,90.80918727915194,0.33568904593639576,0.07201501826562481,3.643341014247755e-08,-175.0
